classe,desc_classe,desc_divisao,desc_grupo,desc_secao,desc_subclasse,divisao,grupo,secao,subclasse,cnpj
86500,"86500 - ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE, EXCETO MEDICOS E ODONTOLOGOS",86 - ATIVIDADES DE ATENCAO A SAUDE HUMANA,"865 - ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE, EXCETO MEDICOS E ODONTOLOGOS",Q - SAUDE HUMANA E SERVICOS SOCIAIS,8650005 - ATIVIDADES DE TERAPIA OCUPACIONAL,86,865,Q,8650005,76256064000110
86500,"86500 - ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE, EXCETO MEDICOS E ODONTOLOGOS",86 - ATIVIDADES DE ATENCAO A SAUDE HUMANA,"865 - ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE, EXCETO MEDICOS E ODONTOLOGOS",Q - SAUDE HUMANA E SERVICOS SOCIAIS,8650006 - ATIVIDADES DE FONOAUDIOLOGIA,86,865,Q,8650006,76256064000110
86500,"86500 - ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE, EXCETO MEDICOS E ODONTOLOGOS",86 - ATIVIDADES DE ATENCAO A SAUDE HUMANA,"865 - ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE, EXCETO MEDICOS E ODONTOLOGOS",Q - SAUDE HUMANA E SERVICOS SOCIAIS,8650007 - ATIVIDADES DE TERAPIA DE NUTRICAO ENTERAL E PARENTERAL,86,865,Q,8650007,76256064000110
81214,81214 - LIMPEZA EM PREDIOS E EM DOMICILIOS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,812 - ATIVIDADES DE LIMPEZA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8121400 - LIMPEZA EM PREDIOS E EM DOMICILIOS,81,812,N,8121400,10903194000199
96092,96092 - ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,96 - OUTRAS ATIVIDADES DE SERVICOS PESSOAIS,960 - OUTRAS ATIVIDADES DE SERVICOS PESSOAIS,S - OUTRAS ATIVIDADES DE SERVICOS,9609299 - OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,96,960,S,9609299,10903194000199
82202,82202 - ATIVIDADES DE TELEATENDIMENTO,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",822 - ATIVIDADES DE TELEATENDIMENTO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8220200 - ATIVIDADES DE TELEATENDIMENTO,82,822,N,8220200,10903194000199
81303,81303 - ATIVIDADES PAISAGISTICAS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,813 - ATIVIDADES PAISAGISTICAS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8130300 - ATIVIDADES PAISAGISTICAS,81,813,N,8130300,10903194000199
81214,81214 - LIMPEZA EM PREDIOS E EM DOMICILIOS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,812 - ATIVIDADES DE LIMPEZA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8121400 - LIMPEZA EM PREDIOS E EM DOMICILIOS,81,812,N,8121400,12820904000142
81303,81303 - ATIVIDADES PAISAGISTICAS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,813 - ATIVIDADES PAISAGISTICAS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8130300 - ATIVIDADES PAISAGISTICAS,81,813,N,8130300,12820904000142
78302,78302 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,"78 - SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA",783 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,7830200 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,78,783,N,7830200,12820904000142
97005,97005 - SERVICOS DOMESTICOS,97 - SERVICOS DOMESTICOS,970 - SERVICOS DOMESTICOS,T - SERVICOS DOMESTICOS,9700500 - SERVICOS DOMESTICOS,97,970,T,9700500,12820904000142
53202,53202 - ATIVIDADES DE MALOTE E DE ENTREGA,53 - CORREIO E OUTRAS ATIVIDADES DE ENTREGA,532 - ATIVIDADES DE MALOTE E DE ENTREGA,"H - TRANSPORTE, ARMAZENAGEM E CORREIO",5320202 - SERVICOS DE ENTREGA RAPIDA,53,532,H,5320202,12820904000142
56201,"56201 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",56 - ALIMENTACAO,"562 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",I - ALOJAMENTO E ALIMENTACAO,5620101 - FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS,56,562,I,5620101,12820904000142
47237,47237 - COMERCIO VAREJISTA DE BEBIDAS,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4723700 - COMERCIO VAREJISTA DE BEBIDAS,47,472,G,4723700,11301568000169
53202,53202 - ATIVIDADES DE MALOTE E DE ENTREGA,53 - CORREIO E OUTRAS ATIVIDADES DE ENTREGA,532 - ATIVIDADES DE MALOTE E DE ENTREGA,"H - TRANSPORTE, ARMAZENAGEM E CORREIO",5320201 - SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL,53,532,H,5320201,11301568000169
53202,53202 - ATIVIDADES DE MALOTE E DE ENTREGA,53 - CORREIO E OUTRAS ATIVIDADES DE ENTREGA,532 - ATIVIDADES DE MALOTE E DE ENTREGA,"H - TRANSPORTE, ARMAZENAGEM E CORREIO",5320202 - SERVICOS DE ENTREGA RAPIDA,53,532,H,5320202,11301568000169
78108,78108 - SELECAO E AGENCIAMENTO DE MAO DE OBRA,"78 - SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA",781 - SELECAO E AGENCIAMENTO DE MAO DE OBRA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,7810800 - SELECAO E AGENCIAMENTO DE MAO DE OBRA,78,781,N,7810800,11301568000169
78205,78205 - LOCACAO DE MAO DE OBRA TEMPORARIA,"78 - SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA",782 - LOCACAO DE MAO DE OBRA TEMPORARIA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,7820500 - LOCACAO DE MAO DE OBRA TEMPORARIA,78,782,N,7820500,11301568000169
78302,78302 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,"78 - SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA",783 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,7830200 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,78,783,N,7830200,11301568000169
81117,"81117 - SERVICOS COMBINADOS PARA APOIO A EDIFICIOS, EXCETO CONDOMINIOS PREDIAIS",81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,811 - SERVICOS COMBINADOS PARA APOIO A EDIFICIOS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,"8111700 - SERVICOS COMBINADOS PARA APOIO A EDIFICIOS, EXCETO CONDOMINIOS PREDIAIS",81,811,N,8111700,11301568000169
81222,81222 - IMUNIZACAO E CONTROLE DE PRAGAS URBANAS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,812 - ATIVIDADES DE LIMPEZA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8122200 - IMUNIZACAO E CONTROLE DE PRAGAS URBANAS,81,812,N,8122200,11301568000169
81303,81303 - ATIVIDADES PAISAGISTICAS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,813 - ATIVIDADES PAISAGISTICAS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8130300 - ATIVIDADES PAISAGISTICAS,81,813,N,8130300,11301568000169
82113,82113 - SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",821 - SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8211300 - SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82,821,N,8211300,11301568000169
82199,"82199 - FOTOCOPIAS, PREPARACAO DE DOCUMENTOS E OUTROS SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO","82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",821 - SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8219999 - PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,82,821,N,8219999,11301568000169
82997,82997 - ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",829 - OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8299799 - OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,82,829,N,8299799,11301568000169
27317,27317 - FABRICACAO DE APARELHOS E EQUIPAMENTOS PARA DISTRIBUICAO E CONTROLE DE ENERGIA ELETRICA,"27 - FABRICACAO DE MAQUINAS, APARELHOS E MATERIAIS ELETRICOS",273 - FABRICACAO DE EQUIPAMENTOS PARA DISTRIBUICAO E CONTROLE DE ENERGIA ELETRICA,C - INDUSTRIAS DE TRANSFORMACAO,2731700 - FABRICACAO DE APARELHOS E EQUIPAMENTOS PARA DISTRIBUICAO E CONTROLE DE ENERGIA ELETRICA,27,273,C,2731700,80224785000115
43215,43215 - INSTALACOES ELETRICAS,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,"432 - INSTALACOES ELETRICAS, HIDRAULICAS E OUTRAS INSTALACOES EM CONSTRUCOES",F - CONSTRUCAO,4321500 - INSTALACAO E MANUTENCAO ELETRICA,43,432,F,4321500,80224785000115
46192,46192 - REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO,"46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS","461 - REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO, EXCETO DE VEICULOS AUTOMOTORES E MOTOCICLETAS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4619200 - REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO,46,461,G,4619200,80224785000115
46699,"46699 - COMERCIO ATACADISTA DE MAQUINAS, APARELHOS E EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE; PARTES E PECAS","46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS","466 - COMERCIO ATACADISTA DE MAQUINAS, APARELHOS E EQUIPAMENTOS, EXCETO DE TECNOLOGIAS DE INFORMACAO E COMUNICACAO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4669999 - COMERCIO ATACADISTA DE OUTRAS MAQUINAS E EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE; PARTES E PECAS,46,466,G,4669999,80224785000115
47415,47415 - COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,47 - COMERCIO VAREJISTA,474 - COMERCIO VAREJISTA DE MATERIAL DE CONSTRUCAO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4741500 - COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,47,474,G,4741500,80224785000115
47440,"47440 - COMERCIO VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUCAO",47 - COMERCIO VAREJISTA,474 - COMERCIO VAREJISTA DE MATERIAL DE CONSTRUCAO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4744001 - COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,47,474,G,4744001,80224785000115
47440,"47440 - COMERCIO VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUCAO",47 - COMERCIO VAREJISTA,474 - COMERCIO VAREJISTA DE MATERIAL DE CONSTRUCAO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4744005 - COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,47,474,G,4744005,80224785000115
47440,"47440 - COMERCIO VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUCAO",47 - COMERCIO VAREJISTA,474 - COMERCIO VAREJISTA DE MATERIAL DE CONSTRUCAO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4744099 - COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47,474,G,4744099,80224785000115
47521,47521 - COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4752100 - COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,47,475,G,4752100,80224785000115
47539,47539 - COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4753900 - COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47,475,G,4753900,80224785000115
47547,"47547 - COMERCIO VAREJISTA ESPECIALIZADO DE MOVEIS, COLCHOARIA E ARTIGOS DE ILUMINACAO",47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4754703 - COMERCIO VAREJISTA DE ARTIGOS DE ILUMINACAO,47,475,G,4754703,80224785000115
47571,"47571 - COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4757100 - COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",47,475,G,4757100,80224785000115
52125,52125 - CARGA E DESCARGA,52 - ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,"521 - ARMAZENAMENTO, CARGA E DESCARGA","H - TRANSPORTE, ARMAZENAGEM E CORREIO",5212500 - CARGA E DESCARGA,52,521,H,5212500,80224785000115
71120,71120 - SERVICOS DE ENGENHARIA,71 - SERVICOS DE ARQUITETURA E ENGENHARIA; TESTES E ANALISES TECNICAS,711 - SERVICOS DE ARQUITETURA E ENGENHARIA E ATIVIDADES TECNICAS RELACIONADAS,"M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",7112000 - SERVICOS DE ENGENHARIA,71,711,M,7112000,80224785000115
74901,"74901 - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE","74 - OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","749 - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE","M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","7490104 - ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS",74,749,M,7490104,80224785000115
77390,77390 - ALUGUEL DE MAQUINAS E EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE,77 - ALUGUEIS NAO IMOBILIARIOS E GESTAO DE ATIVOS INTANGIVEIS NAO FINANCEIROS,773 - ALUGUEL DE MAQUINAS E EQUIPAMENTOS SEM OPERADOR,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,"7739099 - ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",77,773,N,7739099,80224785000115
82113,82113 - SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",821 - SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8211300 - SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82,821,N,8211300,80224785000115
95215,95215 - REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,95 - REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO E DE OBJETOS PESSOAIS E DOMESTICOS,952 - REPARACAO E MANUTENCAO DE OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS,S - OUTRAS ATIVIDADES DE SERVICOS,9521500 - REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,95,952,S,9521500,80224785000115
52125,52125 - CARGA E DESCARGA,52 - ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,"521 - ARMAZENAMENTO, CARGA E DESCARGA","H - TRANSPORTE, ARMAZENAGEM E CORREIO",5212500 - CARGA E DESCARGA,52,521,H,5212500,10398338000105
53202,53202 - ATIVIDADES DE MALOTE E DE ENTREGA,53 - CORREIO E OUTRAS ATIVIDADES DE ENTREGA,532 - ATIVIDADES DE MALOTE E DE ENTREGA,"H - TRANSPORTE, ARMAZENAGEM E CORREIO",5320201 - SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL,53,532,H,5320201,10398338000105
78108,78108 - SELECAO E AGENCIAMENTO DE MAO DE OBRA,"78 - SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA",781 - SELECAO E AGENCIAMENTO DE MAO DE OBRA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,7810800 - SELECAO E AGENCIAMENTO DE MAO DE OBRA,78,781,N,7810800,10398338000105
78205,78205 - LOCACAO DE MAO DE OBRA TEMPORARIA,"78 - SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA",782 - LOCACAO DE MAO DE OBRA TEMPORARIA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,7820500 - LOCACAO DE MAO DE OBRA TEMPORARIA,78,782,N,7820500,10398338000105
78302,78302 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,"78 - SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA",783 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,7830200 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,78,783,N,7830200,10398338000105
81117,"81117 - SERVICOS COMBINADOS PARA APOIO A EDIFICIOS, EXCETO CONDOMINIOS PREDIAIS",81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,811 - SERVICOS COMBINADOS PARA APOIO A EDIFICIOS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,"8111700 - SERVICOS COMBINADOS PARA APOIO A EDIFICIOS, EXCETO CONDOMINIOS PREDIAIS",81,811,N,8111700,10398338000105
81214,81214 - LIMPEZA EM PREDIOS E EM DOMICILIOS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,812 - ATIVIDADES DE LIMPEZA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8121400 - LIMPEZA EM PREDIOS E EM DOMICILIOS,81,812,N,8121400,10398338000105
81290,81290 - ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,812 - ATIVIDADES DE LIMPEZA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8129000 - ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE,81,812,N,8129000,10398338000105
81303,81303 - ATIVIDADES PAISAGISTICAS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,813 - ATIVIDADES PAISAGISTICAS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8130300 - ATIVIDADES PAISAGISTICAS,81,813,N,8130300,10398338000105
82199,"82199 - FOTOCOPIAS, PREPARACAO DE DOCUMENTOS E OUTROS SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO","82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",821 - SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8219901 - FOTOCOPIAS,82,821,N,8219901,10398338000105
82199,"82199 - FOTOCOPIAS, PREPARACAO DE DOCUMENTOS E OUTROS SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO","82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",821 - SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8219999 - PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,82,821,N,8219999,10398338000105
82202,82202 - ATIVIDADES DE TELEATENDIMENTO,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",822 - ATIVIDADES DE TELEATENDIMENTO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8220200 - ATIVIDADES DE TELEATENDIMENTO,82,822,N,8220200,10398338000105
82911,82911 - ATIVIDADES DE COBRANCA E INFORMACOES CADASTRAIS,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",829 - OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8291100 - ATIVIDADES DE COBRANCA E INFORMACOES CADASTRAIS,82,829,N,8291100,10398338000105
82997,82997 - ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",829 - OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8299799 - OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,82,829,N,8299799,10398338000105
81214,81214 - LIMPEZA EM PREDIOS E EM DOMICILIOS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,812 - ATIVIDADES DE LIMPEZA,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8121400 - LIMPEZA EM PREDIOS E EM DOMICILIOS,81,812,N,8121400,00155983000135
81303,81303 - ATIVIDADES PAISAGISTICAS,81 - SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,813 - ATIVIDADES PAISAGISTICAS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8130300 - ATIVIDADES PAISAGISTICAS,81,813,N,8130300,00155983000135
82202,82202 - ATIVIDADES DE TELEATENDIMENTO,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",822 - ATIVIDADES DE TELEATENDIMENTO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8220200 - ATIVIDADES DE TELEATENDIMENTO,82,822,N,8220200,00155983000135
78302,78302 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,"78 - SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA",783 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,7830200 - FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,78,783,N,7830200,00155983000135
